item_id,text,language,gold_label,scenario_id,split
kw-002592,Ndashaka kumenya ibiryo byafasha umwana kongera ibiro.,kinyarwanda,ROUTINE,s3d1fb4f4afc9,train
kw-002593,Ndashaka kumenya uko nafata ibinini bisaba gusigana igihe.,kinyarwanda,ROUTINE,s01951ee6a920,train
kw-002594,Ndashaka kumenya uko namenya ko ibise byatangiye koko.,kinyarwanda,ROUTINE,se30693bf10b2,train
kw-002595,Ndashaka kumenya uko nakora isuku y’igisebe nta mazi meza mfite.,kinyarwanda,ROUTINE,s8c97d193c49f,train
kw-002596,Ndashaka kumenya uko nafasha umuvandimwe wanga kuza kwa muganga.,kinyarwanda,ROUTINE,s8eaa5a902f38,train
kw-002597,Ndashaka kumenya uko narirya iyo ibiryo ntabyumva uburyohe.,kinyarwanda,ROUTINE,s5203fbd3898d,train
kw-002598,Ndashaka kumenya uko naha umwana ibinini birura.,kinyarwanda,ROUTINE,sbf184d9804fa,train
kw-002599,Ndashaka kumenya uko nasinzira kandi ndababara.,kinyarwanda,ROUTINE,sc805035a8765,train
kw-002600,Ndashaka kumenya ibyo nakurikiranaho nyuma yo gusubira mu rugo.,kinyarwanda,ROUTINE,s0d928f977286,train
kw-002601,"Urutoki rumwe rurambabaza, rwarabyimbye kandi rutukura hafi y’uruhu rw’ umusumari.",kinyarwanda,ROUTINE,sedcf4079351a,train
kw-002602,Mu jisho rimwe ry’umwana habonekamo urumuri rw’umweru nijoro.,kinyarwanda,URGENT,sea7a02c07a4f,train
kw-002604,Mfite igisebe gikomeza kuva amaraso kandi mfata ibinini.,kinyarwanda,URGENT,s0f1df00384ae,train
kw-002605,Ukuguru kwanjye kurahita kuncika nta nteguza.,kinyarwanda,ROUTINE,s5f7532b4de64,train
kw-002607,Umwana yandika ashyize umutwe hafi cyane y’urupapuro.,kinyarwanda,ROUTINE,sd669dfe7b23d,train
kw-002610,Amaboko aranyara nkayumva yafashwe n’ibinya iyo ntwaye ibyo naguze.,kinyarwanda,ROUTINE,sc96e2c90ca1c,train
kw-002611,Natangiye gukorora kandi nsanzwe mfite ikibazo cy’umutima.,kinyarwanda,URGENT,s97289041b892,train
kw-002613,Akabyimba kaje aho nakubitiwe.,kinyarwanda,ROUTINE,s5f53e2c05d77,train
kw-002614,Rutugu rurambabaza iyo ntwaye umwana kuri urwo kuboko.,kinyarwanda,ROUTINE,s72b80d44b37b,train
kw-002616,Igisebe kirasa neza ariko ntigifunga ngo gikire.,kinyarwanda,ROUTINE,saf9d5ce69c38,train
kw-002617,Izuru rimwe ry’umwana rihora rifunze.,kinyarwanda,ROUTINE,sace2605bccb6,train
kw-002618,Ububabare bwatangiriye mu ijosi bukagera mu kuboko.,kinyarwanda,ROUTINE,sae3de77f9c7b,train
kw-002619,Ndatwite kandi ndababara hagati y’amagufa y’ibitugu.,kinyarwanda,ROUTINE,se89e2fe3d0ee,train
kw-002620,Kubyimba byatangiriye ku rutoki rumwe.,kinyarwanda,ROUTINE,sa83ba7bfd44b,train
kw-002621,Ndagwa gusa iyo mpagurutse vuba.,kinyarwanda,ROUTINE,s98d86aa6551f,train
kw-002622,Umwana yabyimbye uruhande rumwe munsi y’ugutwi.,kinyarwanda,ROUTINE,sb138d2dc51b9,train
kw-002623,Mfite utubyimba dukurikirana umurongo ku gatuza.,kinyarwanda,ROUTINE,sbeabf0e3a829,train
kw-002624,Ububabare butuma ntashobora guterura umwana.,kinyarwanda,ROUTINE,s44a2a6cbc5fd,train
kw-002625,Uruhinja rurira ijwi ryahindutse.,kinyarwanda,ROUTINE,s213c0c762f45,train
kw-002626,Mfite igisebe cyaje munsi y’impeta.,kinyarwanda,ROUTINE,s6180cc8f2efe,train
kw-002627,Umwana agenda ariko intoki z’ibirenge zireba hanze.,kinyarwanda,ROUTINE,s2cbe965b4516,train
kw-002628,Mfite akabyimba gakubita nk’umutima.,kinyarwanda,URGENT,s0c945b980815,train
kw-002631,Ububabare burashira iyo ngenda ariko bukagaruka iyo mpagaze cyangwa nicaye.,kinyarwanda,ROUTINE,s99c8306881fd,train
kw-002632,Umwana yabyimbye ku nyama y’ukuguru kandi afite umuriro.,kinyarwanda,URGENT,s0494dc9dcd3b,train
kw-002634,Numva uruhande rumwe rw’ururimi rwarafashwe n’ibinya.,kinyarwanda,URGENT,sedf8d582037f,train
kw-002636,Uruhu rwo ku nyama y’ukuguru rwarabengerana kandi rwarakomeye.,kinyarwanda,ROUTINE,s46760e887d65,train
kw-002637,Umwana afite umuriro kandi umutima utera vuba cyane.,kinyarwanda,URGENT,see57bd5ed9ba,train
kw-002638,Mfite igisebe isazi zihora ziza kwicaraho.,kinyarwanda,ROUTINE,s3dac643fc175,train
kw-002641,Ndakorora iyo maze kumira.,kinyarwanda,ROUTINE,se852312904fb,train
kw-002642,Umwana akoresha ukuboko kumwe gake kurusha ukundi.,kinyarwanda,ROUTINE,s817b73b9aa6f,train
kw-002643,Ndababara mu kibuno gusa iyo nzamuka.,kinyarwanda,ROUTINE,s947538159b5e,train
kw-002644,Ijosi ryarabyimbye kandi ijwi ryanjye ryarahindutse.,kinyarwanda,ROUTINE,sbec90a6a9241,train
kw-002645,Uruhinja ntirwiyongera ibiro neza nubwo rurya kenshi.,kinyarwanda,ROUTINE,sf2d94f8edd05,train
kw-002646,Ububabare bwatangiye nyuma yo gukubitika gake.,kinyarwanda,ROUTINE,sf47667f9fe75,train
kw-002647,Umwana amaze amezi atatu akorora ariko nta muriro afite.,kinyarwanda,ROUTINE,s2d72ca6733fa,train
kw-002648,Akabyimba kanjye karoroha ariko nyuma kakaba gakomeye.,kinyarwanda,ROUTINE,sfc861be81112,train
kw-002649,Numva ububabare nk’ubushya ku ruhande rw’inyuma rw’ukuguru gusa.,kinyarwanda,ROUTINE,s117ec8a0510b,train
kw-002650,Ndatwite kandi buri uko umwana agenda numva ububabare bukomeye.,kinyarwanda,ROUTINE,sd95b772cd992,train
kw-002651,Ndashaka kumenya niba ubwishingizi bw’indwara bwishyura kubagwa.,kinyarwanda,ROUTINE,s1ccc557a2f36,train
kw-002653,Ndashaka kumenya impamvu ubushize banyohereje ntavuwe.,kinyarwanda,ROUTINE,s9fecb21f66bc,train
kw-002654,Ndashaka kumenya niba umuvandimwe wanjye ashobora kunzanira ibinini.,kinyarwanda,ROUTINE,s1d73f54af8bc,train
kw-002655,Ndashaka kumenya impamvu imiti y’umwana yahinduwe.,kinyarwanda,ROUTINE,s049736bdc444,train
kw-002658,Ndashaka kopi ya dosiye yanjye.,kinyarwanda,ROUTINE,sf08c7dda9fe8,train
kw-002659,Ndashaka kumenya niba nshobora kuza kwisuzumisha ku wa Gatandatu.,kinyarwanda,ROUTINE,s2844627560e1,train
kw-002660,Ndashaka kumenya niba iki kizamini kiboneka hano.,kinyarwanda,ROUTINE,sd9676ac144ce,train
kw-002661,Ndashaka kumenya niba urukingo ruhari.,kinyarwanda,ROUTINE,s3c9aa5464c2a,train
kw-002662,Ndashaka kumenya niba nashobora kwishyura ukwezi gutaha.,kinyarwanda,ROUTINE,sea57f69b2c5e,train
kw-002665,Ndashaka kumenya impamvu ibinini bimwe bisa bitandukanye.,kinyarwanda,ROUTINE,s45fb08974910,train
kw-002666,Ndatwite kandi ndashaka kumenya niba nshobora kubyarira hano.,kinyarwanda,ROUTINE,sc8b27018d205,train
kw-002668,Ndashaka kumenya niba dosiye yanjye ishobora kwimurwa ikanjyana.,kinyarwanda,ROUTINE,s5c4f4b5d19f3,train
kw-002670,Ndashaka kumenya niba umwana akeneye indi karita.,kinyarwanda,ROUTINE,s63a26359770e,train
kw-002671,Yaguye hasi ku kazi ariko ubu arakangutse kandi aravuga.,kinyarwanda,URGENT,sfcc4c0d9f43c,train
kw-002673,Umwana yakuwe munsi y’urukuta rwaguye.,kinyarwanda,CRITICAL,s8ac448f29f3e,train
kw-002675,Yavaga amaraso menshi kandi yazanywe kuri moto.,kinyarwanda,CRITICAL,sb5cb37923896,train
kw-002676,Yatwitse ubwo yazimaga umuriro wari wafashe mu gikoni.,kinyarwanda,URGENT,sc7a2e04595b7,train
kw-002677,Umwana yakubiswe n’umuryango waguye.,kinyarwanda,URGENT,sbb6a4d4e7e9d,train
kw-002678,Umugore ari mu bise ku muhanda.,kinyarwanda,CRITICAL,s9c151336a8be,train
kw-002679,Umukecuru yananiwe guhumeka neza ubwo yari arimo kurya.,kinyarwanda,CRITICAL,s23cac3f85e33,train
kw-002680,Yakubiswe n’umuriro w’amashanyarazi ubwo yavomaga amazi akoresheje pompe.,kinyarwanda,CRITICAL,s0bc1665e13eb,train
kw-002681,Umwana yafashwe n’ibinya turi mu nzira tujya ku kigo nderabuzima.,kinyarwanda,CRITICAL,s6afd2af2b65d,train
kw-002682,Yaguye hasi nyuma yo kubyarira mu rugo.,kinyarwanda,CRITICAL,s4373da4ea14c,train
kw-002684,Umusaza ntiyitaba ariko aracyahumeka.,kinyarwanda,CRITICAL,sac44459ab227,train
kw-002685,Umwana yamize uburozi kandi twazanye icupa ryabwo.,kinyarwanda,CRITICAL,sa86772190038,train
kw-002686,Umugore wari utwite yaguye hasi none ava amaraso menshi.,kinyarwanda,CRITICAL,s15b9a820a568,train
kw-002689,Umukecuru arababara cyane mu gatuza kandi ntashobora kwimurwa.,kinyarwanda,CRITICAL,s70b7fb7e8f8e,train
kw-002690,"Umwana yakubiswe n’imodoka, ararira ariko aragenda.",kinyarwanda,URGENT,s96fac87b1716,train
kw-002691,Ndashaka kumenya iby’umuvandimwe wanjye umaze gusuzumwa akamenya ko afite kanseri.,kinyarwanda,ROUTINE,s68cbe9c63d1c,train
kw-002692,Ndashaka kumenya niba ubu burwayi bushobora kuragwa mu muryango.,kinyarwanda,ROUTINE,s146ac9e53b2f,train
kw-002693,Ndashaka kumenya niba ubuvuzi buzahindura uko nsa.,kinyarwanda,ROUTINE,s2322cb83eefd,train
kw-002694,Ndashaka kumenya niba nzakira cyangwa ntazakira.,kinyarwanda,ROUTINE,s700f182f0ace,train
kw-002695,Ndashaka kumenya niba umwana azashobora kubaho nk’abandi.,kinyarwanda,ROUTINE,s9f10070995f8,train
kw-002697,Ndashaka kumenya niba abana banjye bashobora kwandura ubu burwayi.,kinyarwanda,ROUTINE,sc9c2f9401f22,train
kw-002698,Ndashaka kumenya igihe nkiri mfite.,kinyarwanda,ROUTINE,s9dbca67411d0,train
kw-002700,Ndashaka kumenya niba nshobora kwanga kubagwa.,kinyarwanda,ROUTINE,sf8f586fbb8f1,train
